2026-08-08T01:43:29.518Z | GET | /
2026-08-17T14:59:19.355Z | GET | /api/usuarios?activo=true
2026-08-17T14:59:29.127Z | GET | /api/usuarios?nombre=ana&activo=true
2026-08-17T15:00:55.440Z | GET | /api/usuarios?buscar=ana
2026-08-18T22:27:20.734Z | GET | /
2026-08-18T22:27:54.950Z | GET | /api/usuarios?nombre=ana
2026-08-18T22:29:22.935Z | GET | /api/usuarios
2026-08-18T22:31:06.245Z | GET | /api/usuarios/1
2026-08-18T22:31:25.842Z | GET | /api/usuarios?activo=true
2026-08-18T23:09:43.189Z | GET | /api/usuarios
2026-08-18T23:12:31.221Z | POST | /api/usuarios
2026-08-18T23:12:43.769Z | GET | /api/usuarios
2026-08-18T23:19:34.958Z | POST | /api/usuarios
2026-08-18T23:21:26.877Z | POST | /api/usuarios
2026-08-18T23:26:40.265Z | POST | /api/usuarios
2026-08-18T23:29:45.349Z | POST | /api/usuarios
2026-08-18T23:31:09.866Z | POST | /api/usuarios
2026-08-18T23:31:40.494Z | POST | /api/usuarios
2026-08-18T23:32:05.713Z | POST | /api/usuarios
2026-08-18T23:36:38.515Z | POST | /api/usuarios
2026-08-18T23:37:12.132Z | POST | /api/usuarios
2026-08-18T23:38:49.474Z | POST | /api/usuarios
2026-08-18T23:44:57.408Z | POST | /api/usuarios
2026-08-18T23:50:57.207Z | POST | /api/usuarios
2026-08-18T23:51:16.473Z | POST | /api/usuarios
2026-08-18T23:51:37.953Z | POST | /api/usuarios
2026-08-18T23:51:57.173Z | POST | /api/usuarios
2026-08-18T23:53:50.273Z | POST | /api/usuarios
2026-08-18T23:54:47.186Z | POST | /api/usuarios
2026-08-18T23:58:39.237Z | GET | /api/usuarios
2026-08-18T23:58:47.344Z | GET | /api/usuarios
2026-08-19T00:10:29.325Z | POST | /api/usuarios
2026-08-19T00:24:48.846Z | POST | /api/usuarios/1
2026-08-19T00:25:06.917Z | PUT | /api/usuarios/1
2026-08-19T00:26:06.430Z | PUT | /api/usuarios/1
2026-08-19T00:32:57.174Z | PUT | /api/usuarios/4
2026-08-19T00:33:12.547Z | DELETE | /api/usuarios/4
2026-08-19T00:52:22.725Z | GET | /
2026-08-19T00:52:30.706Z | GET | /usuarios/nuevo
2026-08-19T00:53:38.147Z | GET | /
2026-08-19T00:53:40.462Z | GET | /usuarios-nuevo
2026-08-19T00:54:01.665Z | POST | /usuarios
2026-08-19T00:56:29.691Z | GET | /usuarios-nuevo
2026-08-19T00:56:38.273Z | POST | /usuarios
2026-08-19T00:56:38.296Z | GET | /usuarios
2026-08-19T00:56:50.186Z | GET | /usuarios/18
2026-08-19T01:01:30.802Z | GET | /
2026-08-19T01:01:34.156Z | GET | /usuarios//editar
2026-08-19T01:03:07.700Z | GET | /usuarios
2026-08-19T01:03:16.325Z | GET | /usuarios/18
2026-08-19T01:03:25.866Z | GET | /usuarios
2026-08-19T01:03:44.340Z | GET | /usuarios
2026-08-19T01:03:48.071Z | GET | /usuarios/18/editar
2026-08-19T01:04:42.850Z | GET | /usuarios
2026-08-19T01:04:44.252Z | GET | /usuarios/18/editar
2026-08-19T01:05:01.262Z | POST | /usuarios/18/editar
2026-08-19T01:05:25.450Z | GET | /usuarios/18/editar
2026-08-19T01:05:26.554Z | GET | /usuarios/18/editar
2026-08-19T01:05:28.917Z | POST | /usuarios/18/editar
2026-08-19T01:07:48.517Z | GET | /usuarios/18/editar
2026-08-19T01:07:50.694Z | POST | /usuarios/18/editar
2026-08-19T01:07:50.713Z | GET | /usuarios
2026-08-19T01:07:59.804Z | GET | /usuarios/18
2026-08-19T01:09:25.733Z | GET | /usuarios
2026-08-19T01:09:28.770Z | POST | /usuarios/18/eliminar
2026-08-19T01:11:26.968Z | GET | /usuarios
2026-08-19T01:11:29.926Z | POST | /usuarios/18/eliminar
2026-08-19T01:11:29.953Z | GET | /usuarios
2026-08-19T01:13:41.860Z | GET | /
2026-08-19T01:13:46.949Z | GET | /usuarios
2026-08-19T01:13:47.749Z | GET | /usuarios/nuevo
2026-08-19T01:14:01.366Z | POST | /usuarios
2026-08-19T01:14:01.387Z | GET | /usuarios
2026-08-19T01:18:12.579Z | GET | /usuarios
2026-08-19T01:18:33.189Z | GET | /usuarios
2026-08-19T01:18:57.339Z | GET | /usuarios
2026-08-19T01:19:05.663Z | GET | /usuarios/19/editar
2026-08-19T01:19:50.807Z | GET | /usuarios/3
2026-08-19T01:20:31.169Z | GET | /usuarios/3
2026-08-19T01:20:34.198Z | GET | /usuarios//editar
2026-08-19T01:20:59.867Z | GET | /usuarios/3
2026-08-19T01:21:02.019Z | GET | /usuarios/3/editar
2026-08-19T01:21:45.003Z | GET | /usuarios/3
2026-08-19T01:21:55.941Z | GET | /usuarios/3
2026-08-19T01:22:23.218Z | GET | /usuarios/3
2026-08-19T01:22:33.112Z | GET | /usuarios/3
2026-08-19T01:22:49.100Z | GET | /status
2026-08-19T01:22:50.077Z | GET | /usuarios
2026-08-19T01:24:33.991Z | GET | /usuarios/nuevo
2026-08-19T01:24:35.401Z | GET | /usuarios/nuevo
2026-08-19T01:25:26.821Z | GET | /usuarios/nuevo
2026-08-19T01:25:43.859Z | GET | /usuarios
2026-08-19T01:25:59.004Z | GET | /usuarios/19/editar
2026-08-19T01:26:03.116Z | POST | /usuarios/19/editar
2026-08-19T01:26:03.139Z | GET | /usuarios
2026-08-19T01:26:43.230Z | GET | /usuarios
2026-08-19T01:27:03.234Z | GET | /usuarios
2026-08-19T01:27:31.771Z | GET | /usuarios
2026-08-19T01:27:51.702Z | GET | /usuarios
2026-08-19T01:28:37.980Z | GET | /usuarios
2026-08-19T01:28:51.455Z | GET | /usuarios
2026-08-19T01:29:05.950Z | GET | /usuarios?nombre=&activo=true
2026-08-19T01:29:08.579Z | GET | /usuarios
2026-08-19T01:29:12.546Z | GET | /usuarios/nuevo
2026-08-19T01:29:14.452Z | GET | /api/usuarios
2026-08-19T01:29:18.232Z | GET | /usuarios
2026-08-19T01:29:21.069Z | GET | /usuarios/2/editar
2026-08-19T01:29:23.823Z | GET | /usuarios
2026-08-19T01:29:32.653Z | GET | /usuarios/19/editar
2026-08-19T01:29:38.961Z | POST | /usuarios/19/editar
2026-08-19T01:29:38.980Z | GET | /usuarios
2026-08-19T01:29:42.667Z | GET | /usuarios/19/editar
2026-08-19T01:29:45.323Z | POST | /usuarios/19/editar
2026-08-19T01:29:45.332Z | GET | /usuarios
2026-08-19T01:30:02.348Z | GET | /usuarios
2026-08-19T01:30:07.374Z | GET | /usuarios/19/editar
2026-08-19T01:30:16.332Z | POST | /usuarios/19/editar
2026-08-19T01:30:16.354Z | GET | /usuarios
2026-08-19T01:30:34.982Z | GET | /usuarios/3/editar
2026-08-19T01:33:51.456Z | POST | /usuarios/3/editar
2026-08-19T01:33:51.525Z | GET | /usuarios
2026-08-19T01:33:55.271Z | GET | /usuarios/19/editar
2026-08-19T01:33:58.483Z | POST | /usuarios/19/editar
2026-08-19T01:33:58.495Z | GET | /usuarios
2026-08-19T01:34:07.177Z | GET | /usuarios/19/editar
2026-08-19T01:35:36.615Z | POST | /usuarios/19/editar
2026-08-19T01:35:36.669Z | GET | /usuarios
2026-08-19T01:35:41.322Z | GET | /usuarios/19/editar
2026-08-19T01:37:30.833Z | GET | /usuarios/19/editar
2026-08-19T01:37:34.336Z | POST | /usuarios/19/editar
2026-08-19T01:38:26.997Z | GET | /usuarios/19/editar
2026-08-19T01:38:28.570Z | GET | /usuarios/19/editar
2026-08-19T01:38:30.812Z | POST | /usuarios/19/editar
2026-08-19T01:38:30.835Z | GET | /usuarios
2026-08-19T01:38:34.533Z | GET | /usuarios/19/editar
2026-08-19T01:38:36.869Z | POST | /usuarios/19/editar
2026-08-19T01:38:36.881Z | GET | /usuarios
2026-08-19T01:38:38.588Z | GET | /usuarios/19/editar
2026-08-19T01:38:46.119Z | POST | /usuarios/19/editar
2026-08-19T01:38:46.136Z | GET | /usuarios
2026-08-19T01:38:50.069Z | GET | /usuarios/19/editar
2026-08-19T01:38:51.918Z | POST | /usuarios/19/editar
2026-08-19T01:38:51.927Z | GET | /usuarios
2026-08-19T01:38:53.542Z | GET | /usuarios/3/editar
2026-08-19T01:38:56.263Z | POST | /usuarios/3/editar
2026-08-19T01:38:56.279Z | GET | /usuarios
2026-08-19T01:43:16.893Z | GET | /usuarios
2026-08-19T01:44:59.542Z | GET | /usuarios
2026-08-19T01:45:02.639Z | POST | /usuarios/1/eliminar
2026-08-19T01:45:02.666Z | GET | /usuarios
2026-08-19T01:48:14.022Z | GET | /usuarios
2026-08-19T01:48:17.679Z | GET | /usuarios/nuevo
2026-08-19T01:48:27.231Z | POST | /usuarios
2026-08-19T01:48:27.254Z | GET | /usuarios
2026-08-19T01:48:33.171Z | POST | /usuarios/20/eliminar
2026-08-19T01:48:33.180Z | GET | /usuarios
2026-08-19T18:47:29.127Z | GET | /
2026-08-19T18:47:31.938Z | GET | /status
2026-08-19T18:47:34.893Z | GET | /usuarios
2026-08-19T18:47:37.807Z | GET | /usuarios/3
2026-08-19T18:47:40.599Z | GET | /usuarios/3/editar
2026-08-19T18:47:43.357Z | GET | /usuarios/nuevo
2026-08-19T18:47:52.962Z | POST | /usuarios
2026-08-19T18:47:53.018Z | GET | /usuarios
2026-08-19T18:47:55.927Z | GET | /usuarios/21/editar
2026-08-19T18:47:57.839Z | POST | /usuarios/21/editar
2026-08-19T18:47:57.854Z | GET | /usuarios
2026-08-19T18:48:01.632Z | GET | /usuarios/21/editar
2026-08-19T18:48:07.619Z | POST | /usuarios/21/editar
2026-08-19T18:48:07.635Z | GET | /usuarios
2026-08-19T18:48:14.267Z | POST | /usuarios/21/eliminar
2026-08-19T18:48:14.286Z | GET | /usuarios
